N_TRX 6
IGNORE -9999


DATATYPE MTT
FREQUENCY 25.10002
N_RECV 1117
19987.5 -12.5 975.0 i i i i i i i i
4.987500e+03 3.412500e+03 1.175000e+03 3.446055e-02 3.415861e-02 5.890700e-03 2.299876e-02 1.109382e-01 2.336938e-02 7.482917e-02 1.971639e-02
5.087500e+03 3.412500e+03 1.175000e+03 -9.717151e-04 3.415861e-02 1.216017e-02 2.299876e-02 1.029464e-01 2.336938e-02 9.144935e-02 1.971639e-02
5.187500e+03 3.412500e+03 1.200000e+03 -1.139416e-02 3.415861e-02 2.111334e-02 2.299876e-02 7.398943e-02 2.336938e-02 1.124621e-01 1.971639e-02
5.287500e+03 3.412500e+03 1.225000e+03 1.001417e-01 3.415861e-02 -4.446546e-02 2.299876e-02 1.516434e-01 2.336938e-02 1.210526e-01 1.971639e-02
5.387500e+03 3.412500e+03 1.250000e+03 6.662646e-02 3.415861e-02 -5.209851e-02 2.299876e-02 1.516903e-01 2.336938e-02 1.292527e-01 1.971639e-02
5.487500e+03 3.412500e+03 1.250000e+03 1.287954e-02 3.415861e-02 -1.237922e-02 2.299876e-02 1.492216e-01 2.336938e-02 9.173651e-02 1.971639e-02
5.587500e+03 3.412500e+03 1.250000e+03 -4.484187e-03 3.415861e-02 -3.150818e-02 2.299876e-02 1.550382e-01 2.336938e-02 4.955296e-02 1.971639e-02
5.687500e+03 3.412500e+03 1.225000e+03 2.073918e-02 3.415861e-02 -2.457850e-02 2.299876e-02 1.556326e-01 2.336938e-02 8.736644e-02 1.971639e-02
5.787500e+03 3.412500e+03 1.225000e+03 6.181823e-02 3.415861e-02 -1.334044e-02 2.299876e-02 9.302988e-02 2.336938e-02 1.094618e-01 1.971639e-02
5.887500e+03 3.412500e+03 1.250000e+03 7.130617e-03 3.415861e-02 -2.257076e-02 2.299876e-02 6.946546e-02 2.336938e-02 9.476765e-02 1.971639e-02
5.987500e+03 3.412500e+03 1.250000e+03 4.664049e-02 3.415861e-02 1.567369e-02 2.299876e-02 1.037079e-01 2.336938e-02 9.803551e-02 1.971639e-02
6.087500e+03 3.412500e+03 1.250000e+03 5.173077e-03 3.415861e-02 3.019232e-02 2.299876e-02 8.066160e-02 2.336938e-02 8.233859e-02 1.971639e-02
6.187500e+03 3.412500e+03 1.275000e+03 5.161540e-02 3.415861e-02 6.638984e-02 2.299876e-02 7.638359e-02 2.336938e-02 1.097706e-01 1.971639e-02
6.287500e+03 3.412500e+03 1.300000e+03 2.596798e-02 3.415861e-02 6.588055e-02 2.299876e-02 8.777731e-02 2.336938e-02 1.199521e-01 1.971639e-02
6.387500e+03 3.412500e+03 1.275000e+03 4.500670e-02 3.415861e-02 6.281689e-02 2.299876e-02 2.722921e-02 2.336938e-02 9.504385e-02 1.971639e-02
6.487500e+03 3.412500e+03 1.300000e+03 -1.069781e-02 3.415861e-02 2.738322e-02 2.299876e-02 9.839822e-02 2.336938e-02 1.168631e-01 1.971639e-02
6.587500e+03 3.412500e+03 1.325000e+03 7.139213e-03 3.415861e-02 3.114921e-02 2.299876e-02 6.860604e-02 2.336938e-02 1.103844e-01 1.971639e-02
6.687500e+03 3.412500e+03 1.300000e+03 -2.157371e-02 3.415861e-02 8.517078e-02 2.299876e-02 9.022612e-02 2.336938e-02 1.094920e-01 1.971639e-02
6.787500e+03 3.412500e+03 1.275000e+03 8.109062e-03 3.415861e-02 6.413879e-02 2.299876e-02 6.198735e-02 2.336938e-02 7.374613e-02 1.971639e-02
6.887500e+03 3.412500e+03 1.300000e+03 -3.679724e-03 3.415861e-02 7.546666e-02 2.299876e-02 3.741820e-02 2.336938e-02 8.270397e-02 1.971639e-02
6.987500e+03 3.412500e+03 1.300000e+03 3.154708e-02 3.415861e-02 6.443465e-02 2.299876e-02 4.121565e-02 2.336938e-02 9.153253e-02 1.971639e-02
3.487500e+03 3.512500e+03 1.225000e+03 1.371840e-01 3.415861e-02 6.160800e-03 2.299876e-02 -2.205288e-02 2.336938e-02 2.023393e-02 1.971639e-02
3.587500e+03 3.512500e+03 1.225000e+03 7.175377e-02 3.415861e-02 -4.122624e-02 2.299876e-02 5.265038e-03 2.336938e-02 -1.480449e-03 1.971639e-02
3.687500e+03 3.512500e+03 1.225000e+03 1.427586e-01 3.415861e-02 -3.850660e-02 2.299876e-02 -4.635921e-03 2.336938e-02 2.200503e-02 1.971639e-02
3.787500e+03 3.512500e+03 1.225000e+03 1.116068e-01 3.415861e-02 -1.201807e-02 2.299876e-02 3.125058e-03 2.336938e-02 9.820474e-03 1.971639e-02
3.887500e+03 3.512500e+03 1.225000e+03 1.029555e-01 3.415861e-02 1.883185e-02 2.299876e-02 2.086953e-02 2.336938e-02 3.767177e-02 1.971639e-02
3.987500e+03 3.512500e+03 1.225000e+03 1.426338e-01 3.415861e-02 5.706490e-02 2.299876e-02 6.321928e-02 2.336938e-02 -2.510979e-02 1.971639e-02
4.087500e+03 3.512500e+03 1.175000e+03 1.366891e-01 3.415861e-02 4.980367e-02 2.299876e-02 5.369043e-02 2.336938e-02 4.959563e-02 1.971639e-02
4.187500e+03 3.512500e+03 1.175000e+03 1.215747e-01 3.415861e-02 2.400319e-02 2.299876e-02 2.191112e-03 2.336938e-02 7.257991e-02 1.971639e-02
4.287500e+03 3.512500e+03 1.200000e+03 1.239666e-01 3.415861e-02 -1.771700e-02 2.299876e-02 1.965702e-02 2.336938e-02 7.131528e-02 1.971639e-02
4.387500e+03 3.512500e+03 1.175000e+03 1.087063e-01 3.415861e-02 2.112472e-02 2.299876e-02 7.053951e-02 2.336938e-02 -1.967338e-02 1.971639e-02
4.487500e+03 3.512500e+03 1.150000e+03 1.092867e-01 3.415861e-02 -1.089344e-02 2.299876e-02 7.686624e-02 2.336938e-02 6.796785e-02 1.971639e-02
4.587500e+03 3.512500e+03 1.150000e+03 1.043985e-01 3.415861e-02 4.443303e-02 2.299876e-02 4.391481e-02 2.336938e-02 7.320177e-02 1.971639e-02
4.687500e+03 3.512500e+03 1.175000e+03 2.593991e-02 3.415861e-02 6.010123e-04 2.299876e-02 3.126162e-02 2.336938e-02 1.072559e-01 1.971639e-02
4.787500e+03 3.512500e+03 1.175000e+03 -1.843130e-02 3.415861e-02 1.754319e-03 2.299876e-02 2.625261e-02 2.336938e-02 9.071837e-02 1.971639e-02
4.887500e+03 3.512500e+03 1.175000e+03 -2.635359e-02 3.415861e-02 3.884622e-02 2.299876e-02 1.191922e-01 2.336938e-02 8.860559e-02 1.971639e-02
4.987500e+03 3.512500e+03 1.175000e+03 -1.059003e-01 3.415861e-02 8.351118e-02 2.299876e-02 1.583255e-01 2.336938e-02 6.579774e-02 1.971639e-02
5.087500e+03 3.512500e+03 1.200000e+03 -9.710475e-02 3.415861e-02 7.771235e-02 2.299876e-02 1.099518e-01 2.336938e-02 8.115983e-02 1.971639e-02
5.187500e+03 3.512500e+03 1.200000e+03 1.755295e-02 3.415861e-02 -1.362085e-02 2.299876e-02 2.392317e-01 2.336938e-02 5.371424e-02 1.971639e-02
5.287500e+03 3.512500e+03 1.200000e+03 -2.852606e-03 3.415861e-02 2.054263e-04 2.299876e-02 1.222234e-01 2.336938e-02 8.666623e-02 1.971639e-02
5.387500e+03 3.512500e+03 1.225000e+03 -3.852907e-02 3.415861e-02 -4.729568e-02 2.299876e-02 1.047036e-01 2.336938e-02 1.510264e-01 1.971639e-02
5.487500e+03 3.512500e+03 1.250000e+03 -9.059160e-02 3.415861e-02 -1.933566e-02 2.299876e-02 1.535348e-01 2.336938e-02 4.358732e-02 1.971639e-02
5.587500e+03 3.512500e+03 1.250000e+03 -9.951153e-02 3.415861e-02 -4.004566e-02 2.299876e-02 1.344264e-01 2.336938e-02 5.890278e-02 1.971639e-02
5.687500e+03 3.512500e+03 1.250000e+03 -5.304953e-02 3.415861e-02 -8.240401e-03 2.299876e-02 9.733427e-02 2.336938e-02 7.047866e-02 1.971639e-02
5.787500e+03 3.512500e+03 1.225000e+03 -1.481652e-02 3.415861e-02 6.816827e-03 2.299876e-02 1.286124e-01 2.336938e-02 9.749572e-02 1.971639e-02
5.887500e+03 3.512500e+03 1.225000e+03 -2.090506e-02 3.415861e-02 2.205213e-03 2.299876e-02 8.622971e-02 2.336938e-02 1.041482e-01 1.971639e-02
5.987500e+03 3.512500e+03 1.250000e+03 -9.564023e-02 3.415861e-02 -6.900944e-04 2.299876e-02 1.037434e-01 2.336938e-02 1.304287e-01 1.971639e-02
6.087500e+03 3.512500e+03 1.275000e+03 2.199143e-02 3.415861e-02 -2.848055e-02 2.299876e-02 9.130440e-02 2.336938e-02 1.058627e-01 1.971639e-02
6.187500e+03 3.512500e+03 1.300000e+03 1.356759e-02 3.415861e-02 4.852302e-02 2.299876e-02 9.325410e-02 2.336938e-02 1.572943e-01 1.971639e-02
6.287500e+03 3.512500e+03 1.300000e+03 1.150496e-02 3.415861e-02 2.797787e-02 2.299876e-02 2.945721e-02 2.336938e-02 1.161359e-01 1.971639e-02
6.387500e+03 3.512500e+03 1.275000e+03 -8.343370e-02 3.415861e-02 8.968985e-02 2.299876e-02 9.827748e-02 2.336938e-02 1.091272e-01 1.971639e-02
6.487500e+03 3.512500e+03 1.300000e+03 -2.352260e-02 3.415861e-02 9.177857e-03 2.299876e-02 7.376658e-02 2.336938e-02 8.421815e-02 1.971639e-02
6.587500e+03 3.512500e+03 1.325000e+03 4.333246e-03 3.415861e-02 5.947915e-02 2.299876e-02 1.795524e-02 2.336938e-02 1.026284e-01 1.971639e-02
6.687500e+03 3.512500e+03 1.325000e+03 1.002530e-02 3.415861e-02 3.726353e-02 2.299876e-02 1.017499e-01 2.336938e-02 7.640974e-02 1.971639e-02
6.787500e+03 3.512500e+03 1.300000e+03 6.228438e-03 3.415861e-02 6.185787e-02 2.299876e-02 1.022605e-01 2.336938e-02 9.959990e-02 1.971639e-02
6.887500e+03 3.512500e+03 1.300000e+03 -4.903766e-03 3.415861e-02 3.249852e-02 2.299876e-02 8.048226e-02 2.336938e-02 1.061280e-01 1.971639e-02
6.987500e+03 3.512500e+03 1.300000e+03 1.063667e-01 3.415861e-02 8.477000e-02 2.299876e-02 4.295632e-02 2.336938e-02 1.064342e-01 1.971639e-02
3.487500e+03 3.612500e+03 1.225000e+03 1.451145e-01 3.415861e-02 9.463343e-03 2.299876e-02 -2.707229e-03 2.336938e-02 1.430194e-02 1.971639e-02
3.587500e+03 3.612500e+03 1.200000e+03 3.175848e-02 3.415861e-02 2.088244e-02 2.299876e-02 5.262229e-02 2.336938e-02 1.613872e-02 1.971639e-02
3.687500e+03 3.612500e+03 1.200000e+03 7.029315e-02 3.415861e-02 4.045820e-02 2.299876e-02 1.944222e-02 2.336938e-02 1.500472e-02 1.971639e-02
3.787500e+03 3.612500e+03 1.200000e+03 9.786015e-02 3.415861e-02 -4.817181e-02 2.299876e-02 1.738042e-02 2.336938e-02 2.848805e-02 1.971639e-02
3.887500e+03 3.612500e+03 1.200000e+03 1.714237e-01 3.415861e-02 -1.960769e-03 2.299876e-02 7.506271e-02 2.336938e-02 4.154495e-02 1.971639e-02
3.987500e+03 3.612500e+03 1.200000e+03 1.353752e-01 3.415861e-02 -1.312835e-02 2.299876e-02 3.472424e-02 2.336938e-02 2.419777e-02 1.971639e-02
4.087500e+03 3.612500e+03 1.175000e+03 1.403278e-01 3.415861e-02 2.369478e-02 2.299876e-02 4.682610e-02 2.336938e-02 -2.313195e-02 1.971639e-02
4.187500e+03 3.612500e+03 1.175000e+03 1.484752e-01 3.415861e-02 -4.801517e-02 2.299876e-02 5.228727e-02 2.336938e-02 3.265571e-02 1.971639e-02
4.287500e+03 3.612500e+03 1.175000e+03 1.671015e-01 3.415861e-02 -3.094870e-02 2.299876e-02 1.602721e-02 2.336938e-02 6.503432e-02 1.971639e-02
4.387500e+03 3.612500e+03 1.150000e+03 1.536120e-01 3.415861e-02 -3.811400e-03 2.299876e-02 6.431592e-02 2.336938e-02 3.847827e-02 1.971639e-02
4.487500e+03 3.612500e+03 1.150000e+03 1.271527e-01 3.415861e-02 -1.608353e-02 2.299876e-02 5.529880e-02 2.336938e-02 4.496301e-02 1.971639e-02
4.587500e+03 3.612500e+03 1.150000e+03 7.437065e-02 3.415861e-02 -3.069124e-02 2.299876e-02 5.606230e-02 2.336938e-02 8.063241e-02 1.971639e-02
4.687500e+03 3.612500e+03 1.175000e+03 5.932393e-02 3.415861e-02 -1.632285e-03 2.299876e-02 1.893079e-02 2.336938e-02 1.061042e-01 1.971639e-02
4.787500e+03 3.612500e+03 1.175000e+03 7.095569e-02 3.415861e-02 -6.068527e-02 2.299876e-02 -2.430250e-02 2.336938e-02 1.245397e-01 1.971639e-02
4.887500e+03 3.612500e+03 1.175000e+03 1.673633e-01 3.415861e-02 -1.314220e-01 2.299876e-02 -2.261047e-02 2.336938e-02 7.008799e-02 1.971639e-02
4.987500e+03 3.612500e+03 1.200000e+03 -4.183894e-02 3.415861e-02 3.428510e-02 2.299876e-02 5.765258e-02 2.336938e-02 1.340883e-01 1.971639e-02
5.087500e+03 3.612500e+03 1.200000e+03 -1.287525e-01 3.415861e-02 8.358507e-02 2.299876e-02 2.595717e-01 2.336938e-02 -2.359163e-02 1.971639e-02
5.187500e+03 3.612500e+03 1.200000e+03 -1.277129e-01 3.415861e-02 5.729720e-02 2.299876e-02 2.386153e-01 2.336938e-02 5.838196e-02 1.971639e-02
5.287500e+03 3.612500e+03 1.225000e+03 -7.869553e-02 3.415861e-02 1.576513e-02 2.299876e-02 1.212372e-01 2.336938e-02 7.415511e-02 1.971639e-02
5.387500e+03 3.612500e+03 1.250000e+03 -1.482622e-01 3.415861e-02 -9.011627e-03 2.299876e-02 1.524874e-01 2.336938e-02 7.529033e-02 1.971639e-02
5.487500e+03 3.612500e+03 1.275000e+03 -8.992591e-02 3.415861e-02 -5.496957e-03 2.299876e-02 1.036564e-01 2.336938e-02 7.115758e-02 1.971639e-02
5.587500e+03 3.612500e+03 1.275000e+03 -1.598005e-01 3.415861e-02 3.097087e-02 2.299876e-02 1.216324e-01 2.336938e-02 5.244135e-02 1.971639e-02
5.687500e+03 3.612500e+03 1.250000e+03 -1.030848e-01 3.415861e-02 1.088740e-02 2.299876e-02 1.334844e-01 2.336938e-02 9.051766e-02 1.971639e-02
5.787500e+03 3.612500e+03 1.250000e+03 -8.411325e-02 3.415861e-02 2.403163e-02 2.299876e-02 1.449193e-01 2.336938e-02 6.679734e-02 1.971639e-02
5.887500e+03 3.612500e+03 1.250000e+03 -1.273334e-01 3.415861e-02 1.774275e-02 2.299876e-02 9.506627e-02 2.336938e-02 9.806649e-02 1.971639e-02
5.987500e+03 3.612500e+03 1.250000e+03 -4.852203e-02 3.415861e-02 5.945815e-02 2.299876e-02 7.610469e-02 2.336938e-02 8.874013e-02 1.971639e-02
6.087500e+03 3.612500e+03 1.275000e+03 -6.842948e-02 3.415861e-02 -1.428104e-03 2.299876e-02 8.578054e-02 2.336938e-02 9.289023e-02 1.971639e-02
6.187500e+03 3.612500e+03 1.300000e+03 -5.117761e-02 3.415861e-02 5.782084e-02 2.299876e-02 3.223400e-02 2.336938e-02 8.409374e-02 1.971639e-02
6.287500e+03 3.612500e+03 1.300000e+03 -7.774197e-02 3.415861e-02 4.708433e-02 2.299876e-02 5.978366e-02 2.336938e-02 9.124176e-02 1.971639e-02
6.387500e+03 3.612500e+03 1.300000e+03 -4.610380e-02 3.415861e-02 3.029459e-02 2.299876e-02 6.454152e-02 2.336938e-02 1.288663e-01 1.971639e-02
6.487500e+03 3.612500e+03 1.300000e+03 -5.770754e-02 3.415861e-02 3.285354e-02 2.299876e-02 4.152835e-02 2.336938e-02 1.626218e-01 1.971639e-02
6.587500e+03 3.612500e+03 1.325000e+03 -4.313572e-02 3.415861e-02 8.716641e-02 2.299876e-02 3.153886e-02 2.336938e-02 1.041491e-01 1.971639e-02
6.687500e+03 3.612500e+03 1.325000e+03 -2.803883e-02 3.415861e-02 6.293584e-02 2.299876e-02 6.069291e-02 2.336938e-02 1.033561e-01 1.971639e-02
6.787500e+03 3.612500e+03 1.325000e+03 -5.954170e-02 3.415861e-02 4.916259e-03 2.299876e-02 4.554787e-02 2.336938e-02 8.869544e-02 1.971639e-02
6.887500e+03 3.612500e+03 1.300000e+03 1.317749e-02 3.415861e-02 8.889700e-02 2.299876e-02 2.228891e-02 2.336938e-02 8.214628e-02 1.971639e-02
6.987500e+03 3.612500e+03 1.300000e+03 2.286474e-02 3.415861e-02 6.749640e-02 2.299876e-02 5.021392e-02 2.336938e-02 8.711499e-02 1.971639e-02
3.487500e+03 3.712500e+03 1.250000e+03 7.897911e-02 3.415861e-02 7.017525e-03 2.299876e-02 -4.413046e-02 2.336938e-02 3.229546e-02 1.971639e-02
3.587500e+03 3.712500e+03 1.225000e+03 3.290042e-02 3.415861e-02 6.466452e-03 2.299876e-02 2.299067e-02 2.336938e-02 4.171024e-02 1.971639e-02
3.687500e+03 3.712500e+03 1.200000e+03 1.117124e-01 3.415861e-02 -6.752609e-03 2.299876e-02 8.166665e-02 2.336938e-02 1.496568e-02 1.971639e-02
3.787500e+03 3.712500e+03 1.175000e+03 9.866359e-02 3.415861e-02 4.427699e-02 2.299876e-02 6.838475e-02 2.336938e-02 -1.588790e-02 1.971639e-02
3.887500e+03 3.712500e+03 1.175000e+03 1.603036e-01 3.415861e-02 -5.691835e-03 2.299876e-02 5.798426e-02 2.336938e-02 -2.197840e-03 1.971639e-02
3.987500e+03 3.712500e+03 1.175000e+03 1.843672e-01 3.415861e-02 -7.465581e-02 2.299876e-02 6.492427e-02 2.336938e-02 -1.937780e-03 1.971639e-02
4.087500e+03 3.712500e+03 1.175000e+03 6.335389e-02 3.415861e-02 -3.240091e-02 2.299876e-02 4.608027e-02 2.336938e-02 2.891962e-02 1.971639e-02
4.187500e+03 3.712500e+03 1.150000e+03 2.068968e-01 3.415861e-02 -4.814217e-02 2.299876e-02 3.935307e-02 2.336938e-02 2.735341e-02 1.971639e-02
4.287500e+03 3.712500e+03 1.150000e+03 1.361429e-01 3.415861e-02 -7.267195e-02 2.299876e-02 8.947968e-02 2.336938e-02 2.638423e-02 1.971639e-02
4.387500e+03 3.712500e+03 1.150000e+03 1.307998e-01 3.415861e-02 -2.012991e-02 2.299876e-02 3.523439e-02 2.336938e-02 4.614199e-02 1.971639e-02
4.487500e+03 3.712500e+03 1.150000e+03 1.314475e-01 3.415861e-02 -4.888484e-02 2.299876e-02 -2.196784e-02 2.336938e-02 3.721085e-02 1.971639e-02
4.587500e+03 3.712500e+03 1.150000e+03 2.968061e-02 3.415861e-02 -1.421269e-02 2.299876e-02 -2.007102e-02 2.336938e-02 9.565474e-02 1.971639e-02
4.687500e+03 3.712500e+03 1.175000e+03 7.161000e-02 3.415861e-02 -4.135410e-02 2.299876e-02 -2.430296e-02 2.336938e-02 9.261936e-02 1.971639e-02
4.787500e+03 3.712500e+03 1.175000e+03 -5.683585e-03 3.415861e-02 -2.969679e-02 2.299876e-02 -3.734784e-02 2.336938e-02 9.096587e-02 1.971639e-02
4.887500e+03 3.712500e+03 1.200000e+03 5.487099e-02 3.415861e-02 -9.954158e-02 2.299876e-02 -2.383594e-03 2.336938e-02 1.034357e-01 1.971639e-02
4.987500e+03 3.712500e+03 1.200000e+03 9.414040e-02 3.415861e-02 -1.360234e-01 2.299876e-02 -4.369616e-03 2.336938e-02 8.268917e-02 1.971639e-02
5.087500e+03 3.712500e+03 1.225000e+03 5.069827e-02 3.415861e-02 -1.626190e-01 2.299876e-02 1.340749e-02 2.336938e-02 1.350909e-01 1.971639e-02
5.187500e+03 3.712500e+03 1.225000e+03 -2.112127e-01 3.415861e-02 1.362605e-01 2.299876e-02 1.836300e-01 2.336938e-02 9.308517e-03 1.971639e-02
5.287500e+03 3.712500e+03 1.225000e+03 -2.764787e-01 3.415861e-02 3.092349e-02 2.299876e-02 1.282695e-01 2.336938e-02 6.055797e-02 1.971639e-02
5.387500e+03 3.712500e+03 1.250000e+03 -2.232602e-01 3.415861e-02 4.671256e-02 2.299876e-02 1.328102e-01 2.336938e-02 9.767755e-02 1.971639e-02
5.487500e+03 3.712500e+03 1.250000e+03 -2.062047e-01 3.415861e-02 9.381711e-02 2.299876e-02 1.254127e-01 2.336938e-02 8.533230e-02 1.971639e-02
5.587500e+03 3.712500e+03 1.275000e+03 -1.106108e-01 3.415861e-02 2.367648e-02 2.299876e-02 8.945704e-02 2.336938e-02 8.995403e-02 1.971639e-02
5.687500e+03 3.712500e+03 1.275000e+03 -2.073024e-01 3.415861e-02 3.019011e-02 2.299876e-02 1.364943e-01 2.336938e-02 6.855314e-02 1.971639e-02
5.787500e+03 3.712500e+03 1.275000e+03 -1.457621e-01 3.415861e-02 -1.492129e-02 2.299876e-02 1.261708e-01 2.336938e-02 1.000812e-01 1.971639e-02
5.887500e+03 3.712500e+03 1.250000e+03 -1.091289e-01 3.415861e-02 7.525492e-03 2.299876e-02 8.272197e-02 2.336938e-02 9.533173e-02 1.971639e-02
5.987500e+03 3.712500e+03 1.250000e+03 -1.161331e-01 3.415861e-02 1.049568e-02 2.299876e-02 1.093833e-01 2.336938e-02 1.172140e-01 1.971639e-02
6.087500e+03 3.712500e+03 1.275000e+03 -9.670127e-02 3.415861e-02 1.412318e-02 2.299876e-02 6.308661e-02 2.336938e-02 7.776251e-02 1.971639e-02
6.187500e+03 3.712500e+03 1.300000e+03 -6.525231e-02 3.415861e-02 3.543435e-02 2.299876e-02 4.117659e-02 2.336938e-02 1.181843e-01 1.971639e-02
6.287500e+03 3.712500e+03 1.325000e+03 -1.158221e-01 3.415861e-02 5.593560e-02 2.299876e-02 7.681900e-02 2.336938e-02 1.479799e-01 1.971639e-02
6.387500e+03 3.712500e+03 1.325000e+03 -8.791363e-02 3.415861e-02 -2.855971e-02 2.299876e-02 9.868589e-02 2.336938e-02 1.337538e-01 1.971639e-02
6.487500e+03 3.712500e+03 1.325000e+03 -4.205715e-02 3.415861e-02 2.006863e-02 2.299876e-02 6.803707e-02 2.336938e-02 1.338167e-01 1.971639e-02
6.587500e+03 3.712500e+03 1.325000e+03 -3.173902e-02 3.415861e-02 3.163475e-02 2.299876e-02 1.281282e-01 2.336938e-02 8.453434e-02 1.971639e-02
6.687500e+03 3.712500e+03 1.350000e+03 -2.307783e-02 3.415861e-02 3.717117e-02 2.299876e-02 3.629849e-02 2.336938e-02 1.284784e-01 1.971639e-02
6.787500e+03 3.712500e+03 1.350000e+03 -5.849231e-02 3.415861e-02 7.347856e-02 2.299876e-02 1.028978e-01 2.336938e-02 8.428479e-02 1.971639e-02
6.887500e+03 3.712500e+03 1.325000e+03 -2.905736e-02 3.415861e-02 7.029995e-02 2.299876e-02 1.064619e-01 2.336938e-02 1.055883e-01 1.971639e-02
6.987500e+03 3.712500e+03 1.300000e+03 -2.037199e-02 3.415861e-02 3.940436e-02 2.299876e-02 6.977749e-02 2.336938e-02 1.240652e-01 1.971639e-02
3.487500e+03 3.812500e+03 1.225000e+03 8.231415e-02 3.415861e-02 -4.695457e-03 2.299876e-02 3.631490e-02 2.336938e-02 2.544283e-02 1.971639e-02
3.587500e+03 3.812500e+03 1.225000e+03 7.957396e-02 3.415861e-02 1.244541e-02 2.299876e-02 8.105144e-02 2.336938e-02 -1.724904e-02 1.971639e-02
3.687500e+03 3.812500e+03 1.200000e+03 9.959503e-02 3.415861e-02 -1.990645e-02 2.299876e-02 4.144048e-02 2.336938e-02 -2.357792e-02 1.971639e-02
3.787500e+03 3.812500e+03 1.200000e+03 6.129015e-02 3.415861e-02 2.584205e-02 2.299876e-02 6.551272e-02 2.336938e-02 1.390111e-02 1.971639e-02
3.887500e+03 3.812500e+03 1.175000e+03 7.618100e-02 3.415861e-02 3.309772e-02 2.299876e-02 8.695436e-02 2.336938e-02 -8.771686e-03 1.971639e-02
3.987500e+03 3.812500e+03 1.175000e+03 7.083904e-02 3.415861e-02 -8.203401e-03 2.299876e-02 5.178989e-02 2.336938e-02 4.530541e-03 1.971639e-02
4.087500e+03 3.812500e+03 1.150000e+03 1.390959e-01 3.415861e-02 -4.177806e-02 2.299876e-02 5.455860e-02 2.336938e-02 1.545034e-02 1.971639e-02
4.187500e+03 3.812500e+03 1.150000e+03 9.108930e-02 3.415861e-02 -4.766328e-02 2.299876e-02 1.929195e-03 2.336938e-02 5.316708e-03 1.971639e-02
4.287500e+03 3.812500e+03 1.150000e+03 5.151554e-02 3.415861e-02 4.529468e-03 2.299876e-02 3.846650e-02 2.336938e-02 6.282983e-02 1.971639e-02
4.387500e+03 3.812500e+03 1.150000e+03 4.445457e-02 3.415861e-02 -2.239406e-02 2.299876e-02 -3.788051e-03 2.336938e-02 4.171747e-02 1.971639e-02
4.487500e+03 3.812500e+03 1.150000e+03 8.122548e-02 3.415861e-02 -3.173852e-02 2.299876e-02 -3.355720e-02 2.336938e-02 7.776151e-02 1.971639e-02
4.587500e+03 3.812500e+03 1.150000e+03 7.543953e-02 3.415861e-02 -3.399798e-02 2.299876e-02 -1.713541e-02 2.336938e-02 8.472952e-02 1.971639e-02
4.687500e+03 3.812500e+03 1.175000e+03 2.468678e-02 3.415861e-02 -8.522817e-03 2.299876e-02 -5.555342e-02 2.336938e-02 1.035140e-01 1.971639e-02
4.787500e+03 3.812500e+03 1.175000e+03 2.893139e-02 3.415861e-02 -4.131333e-02 2.299876e-02 -9.517242e-02 2.336938e-02 9.914250e-02 1.971639e-02
4.887500e+03 3.812500e+03 1.200000e+03 -8.336235e-03 3.415861e-02 -4.753734e-02 2.299876e-02 -7.336645e-02 2.336938e-02 1.173248e-01 1.971639e-02
4.987500e+03 3.812500e+03 1.200000e+03 8.112888e-02 3.415861e-02 -2.085506e-01 2.299876e-02 -2.245232e-03 2.336938e-02 1.004879e-01 1.971639e-02
5.087500e+03 3.812500e+03 1.225000e+03 8.806488e-02 3.415861e-02 -1.920186e-01 2.299876e-02 -7.203352e-02 2.336938e-02 1.388383e-01 1.971639e-02
5.187500e+03 3.812500e+03 1.250000e+03 -1.626786e-02 3.415861e-02 -1.073542e-01 2.299876e-02 -6.469655e-02 2.336938e-02 1.035729e-01 1.971639e-02
5.287500e+03 3.812500e+03 1.225000e+03 -3.061562e-01 3.415861e-02 1.293871e-01 2.299876e-02 1.019652e-01 2.336938e-02 6.427181e-02 1.971639e-02
5.387500e+03 3.812500e+03 1.250000e+03 -2.537469e-01 3.415861e-02 5.354115e-02 2.299876e-02 6.332469e-02 2.336938e-02 1.213447e-01 1.971639e-02
5.487500e+03 3.812500e+03 1.275000e+03 -1.779450e-01 3.415861e-02 5.815506e-02 2.299876e-02 1.014343e-01 2.336938e-02 4.481832e-02 1.971639e-02
5.587500e+03 3.812500e+03 1.275000e+03 -2.131446e-01 3.415861e-02 6.936948e-02 2.299876e-02 1.556734e-01 2.336938e-02 8.888670e-02 1.971639e-02
5.687500e+03 3.812500e+03 1.300000e+03 -1.876429e-01 3.415861e-02 2.944081e-02 2.299876e-02 1.161665e-01 2.336938e-02 6.721065e-02 1.971639e-02
5.787500e+03 3.812500e+03 1.300000e+03 -1.672443e-01 3.415861e-02 4.280883e-02 2.299876e-02 1.094576e-01 2.336938e-02 8.975962e-02 1.971639e-02
5.887500e+03 3.812500e+03 1.275000e+03 -1.205063e-01 3.415861e-02 6.495166e-02 2.299876e-02 1.066209e-01 2.336938e-02 1.086202e-01 1.971639e-02
5.987500e+03 3.812500e+03 1.250000e+03 -1.585086e-01 3.415861e-02 3.970092e-02 2.299876e-02 9.181132e-02 2.336938e-02 1.141250e-01 1.971639e-02
6.087500e+03 3.812500e+03 1.250000e+03 -7.662793e-02 3.415861e-02 7.411278e-03 2.299876e-02 7.507218e-02 2.336938e-02 1.305917e-01 1.971639e-02
