#   SiteID         X(m)           Y(m)           Z(m)        Freq(Hz)       Re(Tzx)        Im(Tzx)        Re(Tzy)        Im(Tzy)
Line12-130    3.212500E+03    1.112500E+03    1.011750E+02    1.995001E+02    2.370475E-02    1.388457E-02   -1.120857E-01   -5.524378E-02
Line12-130    3.212500E+03    1.112500E+03    1.011750E+02    1.000000E+02    2.454331E-02    4.724001E-03   -9.043795E-02   -4.786481E-02
Line12-130    3.212500E+03    1.112500E+03    1.011750E+02    5.009995E+01    2.428057E-02    3.089231E-04   -7.188755E-02   -4.203106E-02
Line12-130    3.212500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.937932E-02   -3.470765E-03   -6.009248E-02   -3.600089E-02
Line12-131    3.237500E+03    1.112500E+03    1.011750E+02    7.943001E+02    2.734036E-02    3.012109E-02   -1.268349E-01   -3.366043E-02
Line12-131    3.237500E+03    1.112500E+03    1.011750E+02    3.981003E+02    1.891860E-02    1.446600E-02   -1.075607E-01   -3.671469E-02
Line12-131    3.237500E+03    1.112500E+03    1.011750E+02    1.995001E+02    1.831855E-02    3.804642E-03   -8.945905E-02   -3.574366E-02
Line12-131    3.237500E+03    1.112500E+03    1.011750E+02    1.000000E+02    2.086422E-02   -1.528645E-03   -7.405059E-02   -3.339457E-02
Line12-131    3.237500E+03    1.112500E+03    1.011750E+02    5.009995E+01    2.181556E-02   -3.632229E-03   -6.018855E-02   -3.135854E-02
Line12-131    3.237500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.759374E-02   -5.979208E-03   -5.195546E-02   -2.823495E-02
Line12-132    3.262500E+03    1.112500E+03    1.011750E+02    7.943001E+02    2.035912E-02    1.426035E-02   -8.795083E-02   -1.033939E-02
Line12-132    3.262500E+03    1.112500E+03    1.011750E+02    3.981003E+02    1.509668E-02    5.496424E-03   -7.876953E-02   -1.709239E-02
Line12-132    3.262500E+03    1.112500E+03    1.011750E+02    1.995001E+02    1.588829E-02   -1.455551E-03   -6.840465E-02   -2.000379E-02
Line12-132    3.262500E+03    1.112500E+03    1.011750E+02    1.000000E+02    1.929369E-02   -4.748079E-03   -5.882034E-02   -2.113152E-02
Line12-132    3.262500E+03    1.112500E+03    1.011750E+02    5.009995E+01    2.085060E-02   -5.640308E-03   -4.932268E-02   -2.203736E-02
Line12-132    3.262500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.688999E-02   -7.239381E-03   -4.441746E-02   -2.133537E-02
Line12-133    3.287500E+03    1.112500E+03    1.011750E+02    7.943001E+02    1.731782E-02    5.893649E-03   -5.518008E-02    2.927182E-03
Line12-133    3.287500E+03    1.112500E+03    1.011750E+02    3.981003E+02    1.397834E-02    9.672800E-04   -5.383303E-02   -3.651371E-03
Line12-133    3.287500E+03    1.112500E+03    1.011750E+02    1.995001E+02    1.536469E-02   -3.923254E-03   -4.995915E-02   -8.111692E-03
Line12-133    3.287500E+03    1.112500E+03    1.011750E+02    1.000000E+02    1.904398E-02   -6.166602E-03   -4.540577E-02   -1.133331E-02
Line12-133    3.287500E+03    1.112500E+03    1.011750E+02    5.009995E+01    2.080392E-02   -6.481581E-03   -3.972335E-02   -1.432669E-02
Line12-133    3.287500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.683647E-02   -7.739187E-03   -3.777078E-02   -1.551135E-02
Line12-134    3.312500E+03    1.112500E+03    1.011750E+02    7.943001E+02    1.682419E-02    1.393461E-03   -2.614173E-02    1.132794E-02
Line12-134    3.312500E+03    1.112500E+03    1.011750E+02    3.981003E+02    1.449038E-02   -1.189576E-03   -3.115973E-02    6.611651E-03
Line12-134    3.312500E+03    1.112500E+03    1.011750E+02    1.995001E+02    1.595778E-02   -4.869369E-03   -3.298687E-02    1.743253E-03
Line12-134    3.312500E+03    1.112500E+03    1.011750E+02    1.000000E+02    1.955695E-02   -6.589538E-03   -3.298876E-02   -2.860893E-03
Line12-134    3.312500E+03    1.112500E+03    1.011750E+02    5.009995E+01    2.128259E-02   -6.673398E-03   -3.080543E-02   -7.487344E-03
Line12-134    3.312500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.715286E-02   -7.817336E-03   -3.159847E-02   -1.027163E-02
Line12-135    3.337500E+03    1.112500E+03    1.011750E+02    7.943001E+02    1.743803E-02   -1.725004E-03    1.551382E-03    1.885697E-02
Line12-135    3.337500E+03    1.112500E+03    1.011750E+02    3.981003E+02    1.564600E-02   -2.478952E-03   -9.234217E-03    1.610225E-02
Line12-135    3.337500E+03    1.112500E+03    1.011750E+02    1.995001E+02    1.698055E-02   -5.257197E-03   -1.643806E-02    1.105340E-02
Line12-135    3.337500E+03    1.112500E+03    1.011750E+02    1.000000E+02    2.036018E-02   -6.644080E-03   -2.082393E-02    5.245675E-03
Line12-135    3.337500E+03    1.112500E+03    1.011750E+02    5.009995E+01    2.195952E-02   -6.626129E-03   -2.204020E-02   -8.858037E-04
Line12-135    3.337500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.760722E-02   -7.746561E-03   -2.552542E-02   -5.189861E-03
Line12-136    3.362500E+03    1.112500E+03    1.011750E+02    7.943001E+02    1.701703E-02   -6.665681E-03    2.976611E-02    2.884448E-02
Line12-136    3.362500E+03    1.112500E+03    1.011750E+02    3.981003E+02    1.603652E-02   -4.893540E-03    1.311477E-02    2.679674E-02
Line12-136    3.362500E+03    1.112500E+03    1.011750E+02    1.995001E+02    1.746823E-02   -6.374636E-03    4.988206E-04    2.102758E-02
Line12-136    3.362500E+03    1.112500E+03    1.011750E+02    1.000000E+02    2.078982E-02   -7.173125E-03   -8.333209E-03    1.375645E-02
Line12-136    3.362500E+03    1.112500E+03    1.011750E+02    5.009995E+01    2.237047E-02   -6.893450E-03   -1.301687E-02    5.983742E-03
Line12-136    3.362500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.786817E-02   -7.895985E-03   -1.926066E-02    7.373475E-05
Line12-137    3.387500E+03    1.112500E+03    1.011750E+02    7.943001E+02    1.168771E-02   -2.007489E-02    5.857988E-02    4.355608E-02
Line12-137    3.387500E+03    1.112500E+03    1.011750E+02    3.981003E+02    1.305245E-02   -1.245474E-02    3.590445E-02    3.978471E-02
Line12-137    3.387500E+03    1.112500E+03    1.011750E+02    1.995001E+02    1.559558E-02   -1.076483E-02    1.785974E-02    3.219675E-02
Line12-137    3.387500E+03    1.112500E+03    1.011750E+02    1.000000E+02    1.956712E-02   -9.816866E-03    4.529261E-03    2.294596E-02
Line12-137    3.387500E+03    1.112500E+03    1.011750E+02    5.009995E+01    2.160533E-02   -8.542520E-03   -3.696843E-03    1.327470E-02
Line12-137    3.387500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.727504E-02   -8.971658E-03   -1.277569E-02    5.613208E-03
Line12-138    3.412500E+03    1.112500E+03    1.011750E+02    7.943001E+02   -1.798139E-03   -5.094542E-02    8.713683E-02    6.543080E-02
Line12-138    3.412500E+03    1.112500E+03    1.011750E+02    3.981003E+02    4.177520E-03   -3.025507E-02    5.858563E-02    5.608342E-02
Line12-138    3.412500E+03    1.112500E+03    1.011750E+02    1.995001E+02    9.479567E-03   -2.150623E-02    3.530576E-02    4.494550E-02
Line12-138    3.412500E+03    1.112500E+03    1.011750E+02    1.000000E+02    1.532771E-02   -1.650058E-02    1.755345E-02    3.293946E-02
Line12-138    3.412500E+03    1.112500E+03    1.011750E+02    5.009995E+01    1.867520E-02   -1.279996E-02    5.781471E-03    2.101469E-02
Line12-138    3.412500E+03    1.112500E+03    1.011750E+02    2.510002E+01    1.510341E-02   -1.177361E-02   -6.166146E-03    1.142507E-02
Line12-139    3.437500E+03    1.112500E+03    1.011500E+02    7.943001E+02    1.090295E-03   -3.799404E-02    8.729223E-02    4.385753E-02
Line12-139    3.437500E+03    1.112500E+03    1.011500E+02    3.981003E+02    6.080362E-03   -2.290059E-02    6.303220E-02    4.487258E-02
Line12-139    3.437500E+03    1.112500E+03    1.011500E+02    1.995001E+02    1.050711E-02   -1.735946E-02    4.053242E-02    4.042411E-02
Line12-139    3.437500E+03    1.112500E+03    1.011500E+02    1.000000E+02    1.595960E-02   -1.424916E-02    2.199119E-02    3.203110E-02
Line12-139    3.437500E+03    1.112500E+03    1.011500E+02    5.009995E+01    1.916884E-02   -1.140199E-02    9.085294E-03    2.177666E-02
Line12-139    3.437500E+03    1.112500E+03    1.011500E+02    2.510002E+01    1.518571E-02   -1.063493E-02   -4.174881E-03    1.300183E-02
Line12-140    3.462500E+03    1.112500E+03    1.011500E+02    7.943001E+02    3.576069E-02    2.750370E-03    6.053825E-02    2.132930E-02
Line12-140    3.462500E+03    1.112500E+03    1.011500E+02    3.981003E+02    2.865865E-02    3.780077E-03    4.700654E-02    2.687698E-02
Line12-140    3.462500E+03    1.112500E+03    1.011500E+02    1.995001E+02    2.608033E-02    5.524915E-04    3.123763E-02    2.767076E-02
Line12-140    3.462500E+03    1.112500E+03    1.011500E+02    1.000000E+02    2.676752E-02   -2.131353E-03    1.660307E-02    2.355038E-02
Line12-140    3.462500E+03    1.112500E+03    1.011500E+02    5.009995E+01    2.679551E-02   -3.226205E-03    5.899438E-03    1.639436E-02
Line12-140    3.462500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.055005E-02   -5.087965E-03   -6.333394E-03    9.580581E-03
Line12-141    3.487500E+03    1.112500E+03    1.011500E+02    7.943001E+02    5.274161E-02    2.175151E-02    4.191136E-02    5.163320E-03
Line12-141    3.487500E+03    1.112500E+03    1.011500E+02    3.981003E+02    3.958986E-02    1.628731E-02    3.642200E-02    1.385670E-02
Line12-141    3.487500E+03    1.112500E+03    1.011500E+02    1.995001E+02    3.363955E-02    8.996543E-03    2.560228E-02    1.855442E-02
Line12-141    3.487500E+03    1.112500E+03    1.011500E+02    1.000000E+02    3.201906E-02    3.622536E-03    1.371929E-02    1.766045E-02
Line12-141    3.487500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.050554E-02    6.793935E-04    4.437338E-03    1.284465E-02
Line12-141    3.487500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.309278E-02   -2.434758E-03   -7.297420E-03    7.461810E-03
Line12-142    3.512500E+03    1.112500E+03    1.011500E+02    7.943001E+02    6.385843E-02    3.427459E-02    3.098878E-02   -4.882866E-03
Line12-142    3.512500E+03    1.112500E+03    1.011500E+02    3.981003E+02    4.673603E-02    2.441028E-02    3.084234E-02    5.607919E-03
Line12-142    3.512500E+03    1.112500E+03    1.011500E+02    1.995001E+02    3.865981E-02    1.445561E-02    2.326801E-02    1.285587E-02
Line12-142    3.512500E+03    1.112500E+03    1.011500E+02    1.000000E+02    3.555021E-02    7.356191E-03    1.308596E-02    1.414870E-02
Line12-142    3.512500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.302739E-02    3.226228E-03    4.540029E-03    1.094200E-02
Line12-142    3.512500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.479168E-02   -7.099999E-04   -7.164154E-03    6.483993E-03
Line12-143    3.537500E+03    1.112500E+03    1.011500E+02    7.943001E+02    7.346838E-02    4.608507E-02    2.713834E-02   -9.654975E-03
Line12-143    3.537500E+03    1.112500E+03    1.011500E+02    3.981003E+02    5.299090E-02    3.182269E-02    2.975515E-02    1.604105E-03
Line12-143    3.537500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.315240E-02    1.935207E-02    2.383661E-02    1.019688E-02
Line12-143    3.537500E+03    1.112500E+03    1.011500E+02    1.000000E+02    3.876818E-02    1.068644E-02    1.441554E-02    1.273109E-02
Line12-143    3.537500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.536078E-02    5.495122E-03    6.010852E-03    1.047440E-02
Line12-143    3.537500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.637044E-02    8.146946E-04   -6.066271E-03    6.487648E-03
Line12-144    3.562500E+03    1.112500E+03    1.011500E+02    7.943001E+02    7.793581E-02    5.227134E-02    2.776871E-02   -1.160379E-02
Line12-144    3.562500E+03    1.112500E+03    1.011500E+02    3.981003E+02    5.602050E-02    3.545018E-02    3.133600E-02    1.068879E-04
Line12-144    3.562500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.548961E-02    2.170517E-02    2.600968E-02    9.335082E-03
Line12-144    3.562500E+03    1.112500E+03    1.011500E+02    1.000000E+02    4.051291E-02    1.230902E-02    1.678452E-02    1.252271E-02
Line12-144    3.562500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.666218E-02    6.619041E-03    8.191263E-03    1.081716E-02
Line12-144    3.562500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.720716E-02    1.556158E-03   -4.472394E-03    7.038671E-03
Line12-145    3.587500E+03    1.112500E+03    1.011500E+02    7.943001E+02    7.868487E-02    5.429922E-02    3.079182E-02   -1.230268E-02
Line12-145    3.587500E+03    1.112500E+03    1.011500E+02    3.981003E+02    5.679788E-02    3.631825E-02    3.414724E-02   -1.117275E-04
Line12-145    3.587500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.633933E-02    2.223689E-02    2.879128E-02    9.355433E-03
Line12-145    3.587500E+03    1.112500E+03    1.011500E+02    1.000000E+02    4.124114E-02    1.272539E-02    1.949907E-02    1.285712E-02
Line12-145    3.587500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.724812E-02    6.942125E-03    1.059730E-02    1.149202E-02
Line12-145    3.587500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.752521E-02    1.751433E-03   -2.720522E-03    7.796426E-03
Line12-146    3.612500E+03    1.112500E+03    1.011500E+02    7.943001E+02    7.775232E-02    5.439595E-02    3.584928E-02   -1.163006E-02
Line12-146    3.612500E+03    1.112500E+03    1.011500E+02    3.981003E+02    5.666570E-02    3.593044E-02    3.794298E-02    9.020416E-04
Line12-146    3.612500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.662345E-02    2.197189E-02    3.202737E-02    1.017695E-02
Line12-146    3.612500E+03    1.112500E+03    1.011500E+02    1.000000E+02    4.159433E-02    1.263236E-02    2.246055E-02    1.365903E-02
Line12-146    3.612500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.757342E-02    6.936265E-03    1.316596E-02    1.243698E-02
Line12-146    3.612500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.765428E-02    1.721443E-03   -8.512746E-04    8.710645E-03
Line12-147    3.637500E+03    1.112500E+03    1.011500E+02    7.943001E+02    8.089726E-02    6.005628E-02    4.968294E-02   -2.786977E-03
Line12-147    3.637500E+03    1.112500E+03    1.011500E+02    3.981003E+02    5.940382E-02    3.903997E-02    4.738706E-02    7.881596E-03
Line12-147    3.637500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.899812E-02    2.400834E-02    3.901364E-02    1.510688E-02
Line12-147    3.637500E+03    1.112500E+03    1.011500E+02    1.000000E+02    4.347472E-02    1.408534E-02    2.801439E-02    1.724865E-02
Line12-147    3.637500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.902844E-02    7.972560E-03    1.757143E-02    1.527782E-02
Line12-147    3.637500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.862660E-02    2.384140E-03    2.327856E-03    1.090846E-02
Line12-148    3.662500E+03    1.112500E+03    1.011500E+02    7.943001E+02    6.075377E-02    3.042577E-02    6.351081E-02    7.340973E-03
Line12-148    3.662500E+03    1.112500E+03    1.011500E+02    3.981003E+02    4.697872E-02    2.057836E-02    5.649218E-02    1.556590E-02
Line12-148    3.662500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.072005E-02    1.233983E-02    4.558539E-02    2.033392E-02
Line12-148    3.662500E+03    1.112500E+03    1.011500E+02    1.000000E+02    3.775620E-02    6.591641E-03    3.319682E-02    2.092667E-02
Line12-148    3.662500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.498672E-02    3.085100E-03    2.166306E-02    1.812601E-02
Line12-148    3.662500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.556555E-02   -9.458004E-04    5.258738E-03    1.311510E-02
Line12-149    3.687500E+03    1.112500E+03    1.011500E+02    7.943001E+02    5.696275E-02    2.496927E-02    6.758811E-02    9.971987E-03
Line12-149    3.687500E+03    1.112500E+03    1.011500E+02    3.981003E+02    4.517625E-02    1.703238E-02    5.872759E-02    1.746067E-02
Line12-149    3.687500E+03    1.112500E+03    1.011500E+02    1.995001E+02    3.982633E-02    1.021970E-02    4.731389E-02    2.121568E-02
Line12-149    3.687500E+03    1.112500E+03    1.011500E+02    1.000000E+02    3.724416E-02    5.350660E-03    3.497810E-02    2.138940E-02
Line12-149    3.687500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.466390E-02    2.345075E-03    2.339105E-02    1.862604E-02
Line12-149    3.687500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.519888E-02   -1.481792E-03    6.552875E-03    1.360722E-02
Line12-150    3.712500E+03    1.112500E+03    1.011500E+02    7.943001E+02    5.783412E-02    2.650362E-02    7.129451E-02    1.425468E-02
Line12-150    3.712500E+03    1.112500E+03    1.011500E+02    3.981003E+02    4.638688E-02    1.779617E-02    6.050715E-02    2.003955E-02
Line12-150    3.712500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.100816E-02    1.084634E-02    4.867412E-02    2.231431E-02
Line12-150    3.712500E+03    1.112500E+03    1.011500E+02    1.000000E+02    3.819013E-02    5.890877E-03    3.649722E-02    2.186150E-02
Line12-150    3.712500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.538478E-02    2.773694E-03    2.494995E-02    1.905608E-02
Line12-150    3.712500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.559033E-02   -1.246669E-03    7.744297E-03    1.400309E-02
Line12-151    3.737500E+03    1.112500E+03    1.011500E+02    7.943001E+02    6.047090E-02    3.163037E-02    7.824624E-02    2.443886E-02
Line12-151    3.737500E+03    1.112500E+03    1.011500E+02    3.981003E+02    4.884703E-02    2.067989E-02    6.437324E-02    2.612876E-02
Line12-151    3.737500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.308201E-02    1.278076E-02    5.148557E-02    2.556391E-02
Line12-151    3.737500E+03    1.112500E+03    1.011500E+02    1.000000E+02    3.977847E-02    7.251833E-03    3.905105E-02    2.369073E-02
Line12-151    3.737500E+03    1.112500E+03    1.011500E+02    5.009995E+01    3.657785E-02    3.723974E-03    2.725751E-02    2.036030E-02
Line12-151    3.737500E+03    1.112500E+03    1.011500E+02    2.510002E+01    2.633212E-02   -6.871335E-04    9.480072E-03    1.496466E-02
Line12-152    3.762500E+03    1.112500E+03    1.011500E+02    7.943001E+02    5.556150E-02    2.469310E-02    9.395818E-02    4.855769E-02
Line12-152    3.762500E+03    1.112500E+03    1.011500E+02    3.981003E+02    4.630540E-02    1.631533E-02    7.436693E-02    4.085788E-02
Line12-152    3.762500E+03    1.112500E+03    1.011500E+02    1.995001E+02    4.157964E-02    1.011685E-02    5.868725E-02    3.437405E-02
